Freebase_actor_ID,connectivity,Community,Wikidata_ID,actor_country_of_citizenship,actor_occupation
/m/0gcpk93,27,1,Q1800733,Canada,"['actor', 'film actor']"
/m/0gdm99s,27,1,,,
/m/031f1q,27,1,Q347395,Puerto Rico,"['actor', 'character actor', 'film actor', 'television actor']"
/m/0bhcjsk,27,1,Q637063,United States of America,"['actor', 'film actor', 'television actor']"
/m/01pj5q,27,1,Q20178,United States of America,"['comedian', 'musician', 'character actor', 'singer', 'film actor', 'actor', 'television actor']"
/m/03sj0m,27,1,Q315495,United Kingdom,"['stage actor', 'film actor', 'film director', 'television actor', 'theatrical director']"
/m/01chc7,27,1,Q242707,United Kingdom,"['actor', 'film actor', 'street artist', 'director', 'screenwriter', 'guitarist', 'film producer', 'stage actor', 'voice actor', 'film director']"
/m/03_48k,27,1,Q350714,United States of America,"['television actor', 'film actor', 'actor']"
/m/02q2vzj,27,1,Q139611,United States of America,"['actor', 'film actor', 'voice actor']"
/m/0bhbzd3,27,1,Q1321271,United States of America,"['voice actor', 'stage actor', 'film actor', 'film director', 'film producer', 'stand-up comedian', 'television actor']"
/m/02x1l_8,26,1,Q440956,United States of America,"['actor', 'television actor', 'film actor', 'voice actor']"
/m/01hqd4,26,1,Q2665614,United States of America,"['television actor', 'film actor', 'actor', 'voice actor', 'puppeteer']"
/m/0bq2g,25,1,Q34460,United States of America,"['film actor', 'singer', 'musician', 'stage actor', 'television actor', 'songwriter', 'businessperson', 'screenwriter', 'television producer']"
/m/03kwbr,25,1,Q237115,United States of America,"['actor', 'film actor', 'film director', 'television actor', 'screenwriter']"
/m/04zkj5,25,1,Q328790,United States of America,"['television actor', 'film actor', 'comedian', 'banjoist', 'character actor', 'screenwriter', 'voice actor', 'actor']"
/m/0170s4,25,1,Q201279,United States of America,"['television actor', 'film actor', 'playwright', 'stage actor', 'manufacturer', 'theatrical director', 'film director', 'screenwriter', 'film producer', 'voice actor', 'environmentalist']"
/m/02lf1j,25,1,Q351812,United States of America,"['comedian', 'screenwriter', 'film producer', 'character actor', 'podcaster', 'film actor', 'television actor', 'film director']"
/m/08kyst,25,1,Q2469960,United States of America,"['television director', 'puppeteer', 'voice actor', 'screenwriter', 'television producer']"
/m/0sz28,25,1,Q44221,United States of America,"['film actor', 'film director', 'screenwriter', 'film producer', 'writer', 'stage actor', 'television actor', 'actor', 'politician', 'political activist', 'LGBTQI+ rights activist', 'voice actor']"
/m/01xcqc,25,1,Q343633,United States of America,"['director', 'character actor', 'screenwriter', 'stage actor', 'film actor', 'television actor', 'theatrical director', 'journalist', 'film producer', 'film director']"
/m/04t7ts,25,1,Q447669,United States of America,"['actor', 'teacher', 'stage actor', 'television actor', 'film actor']"
/m/034047,25,1,Q311779,United States of America,"['actor', 'television actor', 'film actor', 'YouTuber', 'voice actor', 'director', 'manufacturer', 'comedian', 'television producer']"
/m/0dcwjc,24,1,Q2507002,United States of America,"['actor', 'television actor', 'voice actor']"
/m/04twmk,24,1,Q471003,United States of America,"['actor', 'stage actor', 'television actor', 'film actor', 'film producer', 'television director']"
/m/08_pht,24,1,Q562973,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/04mhxx,24,1,Q219402,United States of America,"['television actor', 'film actor', 'stage actor', 'voice actor', 'television producer', 'television director']"
/m/013zs9,24,1,Q237178,United Kingdom,"['voice actor', 'screenwriter', 'singer', 'stage actor', 'film actor', 'actor', 'film screenwriter']"
/m/031y7z,24,1,Q267359,United States of America,"['actor', 'voice actor', 'film actor', 'television actor', 'singer']"
/m/03q6gy,24,1,Q313433,United States of America,"['stage actor', 'film actor', 'television actor', 'voice actor', 'film producer', 'actor']"
/m/0cmt6q,24,1,Q926912,United States of America,"['television actor', 'film actor', 'actor', 'singer', 'voice actor']"
/m/01skmp,24,1,Q255070,United States of America,"['actor', 'model', 'film actor', 'television actor', 'voice actor', 'stage actor']"
/m/01_ztw,24,1,Q187832,United States of America,"['singer', 'actor', 'singer-songwriter', 'voice actor', 'composer', 'television actor', 'model', 'film actor', 'fashion designer', 'recording artist']"
/m/01kb2j,24,1,Q80405,United States of America,"['television actor', 'film actor', 'writer', 'film producer', 'stage actor', ""children's writer"", 'actor', 'voice actor', 'television producer']"
/m/01fh9,24,1,Q202735,United States of America,"['actor', 'film director', 'film actor', 'screenwriter', 'musician', 'singer', 'voice actor', 'television actor', 'songwriter', 'film producer', 'recording artist']"
/m/01mrnp,24,1,Q401182,United States of America,"['actor', 'voice actor', 'stage actor', 'jazz musician', 'percussionist', 'film actor', 'television actor', 'screenwriter', 'singer', 'film producer', 'record producer']"
/m/0252fh,24,1,Q95043,United States of America,"['actor', 'television actor', 'film actor', 'character actor', 'karateka', 'film director']"
/m/02qsl28,24,1,Q919870,United States of America,"['actor', 'screenwriter', 'television producer', 'television actor', 'film actor', 'film producer']"
/m/0hvb2,24,1,Q184572,United States of America,"['Actor', 'film actor', 'voice actor', 'film producer', 'television producer', 'stage actor', 'peace activist', 'actor', 'environmentalist', 'film director']"
/m/0k43nb,24,1,Q274398,France,"['actor', 'film actor', 'television actor', 'film director']"
/m/03wh07q,24,1,Q442298,United States of America,"['actor', 'television actor', 'film actor']"
/m/015pvh,24,1,Q272952,United States of America,"['comedian', 'nurse', 'screenwriter', 'film producer', 'film director', 'writer', 'voice actor', 'film actor', 'television actor', 'television producer']"
/m/03qd_,24,1,Q345325,United States of America,"['actor', 'screenwriter', 'musician', 'writer', 'dub actor', 'radio personality', 'film actor', 'television actor', 'journalist', 'voice actor', 'film producer', 'film director']"
/m/0c5chc,24,1,Q3431629,United States of America,"['actor', 'voice actor']"
/m/0ywqc,23,1,Q103784,Canada,"['actor', 'film actor', 'voice actor', 'spokesperson', 'film producer', 'character actor', 'stage actor', 'peace activist', 'television actor']"
/m/0dzf_,23,1,Q83338,United States of America,"['stand-up comedian', 'television actor', 'film actor', 'actor', 'comedian', 'film producer', 'screenwriter', 'audiobook narrator', 'stage actor', 'voice actor', 'mime artist']"
/m/03xb2w,23,1,Q44561,United States of America,"['film producer', 'voice actor', 'screenwriter', 'film actor', 'television actor', 'actor', 'television producer']"
/m/02r39q7,23,1,Q440910,United States of America,"['actor', 'physician', 'film actor', 'voice actor', 'television actor', 'comedian', 'game show host']"
/m/03cq2jh,23,1,Q1148822,United States of America,"['comedian', 'screenwriter', 'film producer', 'television producer', 'stage actor', 'film actor', 'television actor', 'voice actor', 'podcaster', 'actor']"
/m/04sry,23,1,Q41148,United States of America,"['film producer', 'film actor', 'film director', 'screenwriter', 'film editor', 'voice actor', 'television director', 'director']"
/m/02tqkf,22,1,Q343564,United States of America,"['comedian', 'voice actor', 'film actor', 'television actor', 'actor']"
/m/0k43n4,22,1,Q822410,France,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/0hz_1,22,1,Q395274,United States of America,"['television actor', 'film actor', 'actor', 'voice actor', 'autobiographer', 'blogger', 'television producer']"
/m/0143wl,22,1,Q41233,United Kingdom,"['film actor', 'stage actor', 'television actor']"
/m/0f4vbz,22,1,Q13909,United States of America,"['film actor', 'film director', 'film producer', 'model', 'voice actor', 'screenwriter', 'diarist', 'character actor', 'television actor', 'actor', 'manufacturer', 'filmmaker', 'humanitarian', 'executive producer', 'writer', 'philanthropist', 'fashion model', 'film screenwriter']"
/m/0c1pj,22,1,Q42229,United States of America,"['film producer', 'film actor', 'film director', 'writer', 'voice actor', 'screenwriter', 'television actor', 'stage actor', 'television producer']"
/m/04bdw5,22,1,Q719266,United States of America,"['actor', 'television actor', 'film actor']"
/m/08k881,22,1,Q1334830,United States of America,"['television actor', 'film actor', 'actor', 'stunt performer']"
/m/038rzr,22,1,Q169982,United Kingdom,"['actor', 'film producer', 'film actor', 'lawyer', 'stage actor', 'television actor']"
/m/07lj7y,22,1,Q317286,France,"['actor', 'film producer', 'film actor']"
/m/05ch0k,22,1,Q284206,Sweden,"['actor', 'model', 'television presenter']"
/m/03xn8w6,22,1,Q704828,France,"['actor', 'film actor', 'television actor']"
/m/033tln,22,1,Q318267,United States of America,"['actor', 'film director', 'character actor', 'television actor', 'stage actor', 'film actor', 'film producer', 'television director']"
/m/021b_,21,1,Q235302,United States of America,"['actor', 'television actor', 'stage actor', 'film actor', 'voice actor']"
/m/02sb1w,21,1,Q446717,United States of America,"['actor', 'television actor', 'stage actor', 'film actor', 'voice actor']"
/m/03l3ln,21,1,Q220536,United States of America,"['actor', 'film producer', 'film actor', 'television actor', 'politician']"
/m/01bcq,21,1,Q40064,United States of America,"['television actor', 'film actor', 'stage actor', 'voice actor', 'environmentalist']"
/m/06qgjh,21,1,Q358990,United States of America,"['actor', 'film director', 'screenwriter', 'film producer', 'film actor', 'television actor', 'voice actor', 'stage actor']"
/m/01fx5l,21,1,Q242717,United States of America,"['stage actor', 'film actor', 'television actor', 'writer']"
/m/081cbt,21,1,Q463692,United States of America,"['actor', 'journalist', 'television actor', 'film actor', 'film director', 'film producer', 'podcaster']"
/m/071m2d,21,1,Q708444,United States of America,"['screenwriter', 'film actor', 'television actor', 'actor', 'executive producer']"
/m/0p_r5,21,1,Q912103,United States of America,"['actor', 'screenwriter', 'writer', 'film actor', 'television actor', 'voice actor', 'stage actor']"
/m/094twz,21,1,Q7963966,United States of America,"['actor', 'film actor', 'comics artist']"
/m/01h1b,21,1,Q186485,United States of America,"['television actor', 'film actor', 'film director', 'baseball player', 'voice actor', 'writer', 'television director', 'film producer', 'singer', 'television presenter', 'screenwriter', 'stage actor', 'comedian', 'director', 'presenter', 'television producer']"
/m/02dth1,21,1,Q315123,United States of America,"['television actor', 'film actor', 'military officer', 'film editor', 'stage actor', 'voice actor']"
/m/0fb1q,21,1,Q49001,United States of America,"['television actor', 'film actor', 'radio personality', 'singer-songwriter', 'singer', 'writer', 'novelist', 'voice actor', 'talk show host', 'character actor', 'stage actor', ""children's writer"", 'comedian', 'film producer', 'television presenter', 'screenwriter', 'theatrical producer', 'manufacturer', 'television producer', 'composer', 'actor']"
/m/01p1z_,21,1,Q51488,United States of America,"['film actor', 'film director', 'screenwriter', 'actor', 'film producer', 'writer', 'character actor', 'film editor', 'author', 'television actor']"
/m/0l8v5,21,1,Q193482,Canada,"['television actor', 'film actor', 'actor', 'ballet dancer', 'voice actor', 'screenwriter', 'stage actor', 'theatrical producer', 'film producer']"
/m/0dk8gd,21,1,Q296537,United States of America,"['stand-up comedian', 'singer', 'voice actor', 'comedian', 'television actor', 'film actor', 'screenwriter', 'actor']"
/m/026jltx,21,1,Q3048680,United States of America,"['actor', 'dub actor', 'voice actor', 'film actor']"
/m/04b47n,21,1,Q2369237,United Kingdom,"['film actor', 'television actor', 'stage actor']"
/m/0347db,20,1,Q485310,United States of America,"['television actor', 'film actor', 'film director', 'musician', 'autobiographer', 'dub actor', 'singer', 'stage actor', 'magician', 'dancer', 'actor', 'voice actor', 'theatrical director', 'television presenter', 'film producer', 'screenwriter', 'television producer']"
